AD_rej,Delta_true,J,J_frac,KS_p,KS_rej,MR_emp,MR_theory,S,boot_q25,boot_q75,degenerate,kind,model,mu,pair,payoff,ratio,s,seedset,sigma
0,-0.00040449491177903225,1.110110869939741e-16,3.418296450446524e-12,0.9260919477063296,0,0.00043697047046824234,0.00043697047046835336,3.247555868921009e-05,0.9999999999985568,0.9999999999999495,0,scan,heston,-0.00043697047046824234,A,digit_k=+0.277,0.999999999999746,-6.7783961729164455,insample,6.446517130618424e-05
0,-0.00043485004584551393,1.3572100313690941e-16,4.726072583914532e-12,0.8331569521321431,0,0.00046356754874595657,0.0004635675487460923,2.8717502900442633e-05,0.9999999999981622,0.9999999999999967,0,scan,heston,-0.00046356754874595657,A,digit_k=+0.300,0.9999999999997072,-6.758675891145628,eval,6.85885158886321e-05
0,-0.00043485004584551393,6.711926705619005e-18,1.8304264558477814e-13,0.8757971678377254,0,0.0004715186958433041,0.0004715186958433108,3.666864999779014e-05,0.9999999999998748,0.9999999999999976,0,scan,heston,-0.0004715186958433041,A,digit_k=+0.300,0.9999999999999858,-7.168457654888129,insample,6.577686840652233e-05
0,-0.00043485004584551393,1.3572100313690941e-16,4.726072583914532e-12,0.8331569521321431,0,0.00046356754874595657,0.0004635675487460923,2.8717502900442633e-05,0.9999999999979092,0.999999999999986,0,scan,heston,-0.00046356754874595657,A,digit_k=+0.311,0.9999999999997072,-6.758675891145628,eval,6.85885158886321e-05
0,-0.00043485004584551393,6.711926705619005e-18,1.8304264558477814e-13,0.8757971678377254,0,0.0004715186958433041,0.0004715186958433108,3.666864999779014e-05,0.999999999999946,0.9999999999999988,0,scan,heston,-0.0004715186958433041,A,digit_k=+0.311,0.9999999999999858,-7.168457654888129,insample,6.577686840652233e-05
0,-0.00045146959227584856,5.194552816822698e-18,1.6466430917859337e-13,0.6688200387653153,0,0.00048301591122458856,0.00048301591122459377,3.1546318948740004e-05,0.9999999999999021,0.9999999999999993,0,scan,heston,-0.00048301591122458856,A,digit_k=+0.344,0.9999999999999892,-7.20539637481679,eval,6.7035300502378e-05
0,-0.00045146959227584856,2.9941416146858533e-19,7.520703384188855e-15,0.8871857481207441,0,0.0004912815814174568,0.0004912815814174571,3.981198914160825e-05,0.9999999999999941,0.9999999999999998,0,scan,heston,-0.0004912815814174568,A,digit_k=+0.344,0.9999999999999993,-7.574232547776192,insample,6.486222575271972e-05
0,-0.0004549272138279287,1.7668838721358746e-19,5.3258852966747244e-15,0.7313214540330378,0,0.0004881026161077908,0.00048810261610779095,3.317540227986207e-05,0.9999999999999987,1.0,0,scan,heston,-0.0004881026161077908,A,digit_k=+0.377,0.9999999999999997,-7.639440706819705,eval,6.389245428295073e-05
0,-0.0004549272138279287,1.1377625721534068e-20,2.7373807665354316e-16,0.886831609934106,0,0.0004964911272616238,0.0004964911272616238,4.1563913433695105e-05,0.9999999999999998,1.0,0,scan,heston,-0.0004964911272616238,A,digit_k=+0.377,1.0,-7.976779756423016,insample,6.224205035394667e-05
0,-0.0004463930888138335,5.452237617331615e-21,1.6225442228893809e-16,0.5360549551649305,0,0.0004799961027743555,0.0004799961027743555,3.360301396052197e-05,0.9999999999999999,1.0,0,scan,heston,-0.0004799961027743555,A,digit_k=+0.411,1.0,-8.060508564825648,eval,5.954910895684136e-05
0,-0.0004463930888138335,4.341960712078179e-22,1.0478425653549605e-17,0.9575383513920881,0,0.0004878302364888502,0.0004878302364888502,4.1437147675016655e-05,1.0,1.0,0,scan,heston,-0.0004878302364888502,A,digit_k=+0.411,1.0,-8.357827604673243,insample,5.836806638797886e-05
0,-0.00042752518785260467,8.022539626450654e-23,2.5189261694018664e-18,0.8232954270812487,0,0.0004593742341799754,0.0004593742341799754,3.184904632737073e-05,1.0,1.0,0,scan,heston,-0.0004593742341799754,A,digit_k=+0.444,1.0,-8.542967559189242,eval,5.3772208661362595e-05
0,-0.00042752518785260467,1.2847189882492114e-23,3.251763736657088e-19,0.7481963422783471,0,0.0004670335621470404,0.0004670335621470404,3.9508374294435725e-05,1.0,1.0,0,scan,heston,-0.0004670335621470404,A,digit_k=+0.444,1.0,-8.748687266013853,insample,5.3383273163887364e-05
0,-0.00042752518785260467,8.022539626450654e-23,2.5189261694018664e-18,0.8232954270812487,0,0.0004593742341799754,0.0004593742341799754,3.184904632737073e-05,1.0,1.0,0,scan,heston,-0.0004593742341799754,A,digit_k=+0.450,1.0,-8.542967559189242,eval,5.3772208661362595e-05
0,-0.00042752518785260467,1.2847189882492114e-23,3.251763736657088e-19,0.7481963422783471,0,0.0004670335621470404,0.0004670335621470404,3.9508374294435725e-05,1.0,1.0,0,scan,heston,-0.0004670335621470404,A,digit_k=+0.450,1.0,-8.748687266013853,insample,5.3383273163887364e-05
0,-0.0004003256834168022,1.0149789561237004e-24,3.5344057950949683e-20,0.69038809791465,0,0.00042904278651606384,0.00042904278651606384,2.8717103099261648e-05,1.0,1.0,0,scan,heston,-0.00042904278651606384,A,digit_k=+0.477,1.0,-9.015022169224322,eval,4.759198352065505e-05
0,-0.0004003256834168022,3.739606689020304e-25,1.0397315088009249e-20,0.8471777921720738,0,0.0004362927254595409,0.0004362927254595409,3.596704204273873e-05,1.0,1.0,0,scan,heston,-0.0004362927254595409,A,digit_k=+0.477,1.0,-9.123112279476924,insample,4.7822794688278884e-05
0,-0.00025131421100039694,2.6539070019745024e-34,2.2927338362737533e-29,0.39255155691105825,0,0.0002628895057859781,0.0002628895057859781,1.1575294785581142e-05,1.0,1.0,0,scan,heston,-0.0002628895057859781,A,digit_k=+0.600,1.0,-11.099363482125606,eval,2.3685097457105074e-05
0,-0.00025131421100039694,6.002774150543301e-32,3.688665873388815e-27,0.5228666736735736,0,0.0002675877753637327,0.0002675877753637327,1.6273564363335766e-05,1.0,1.0,0,scan,heston,-0.0002675877753637327,A,digit_k=+0.600,1.0,-10.613796219438461,insample,2.5211316463157972e-05
0,-0.00011855427509585166,3.0587646984008187e-42,9.441442347728195e-37,0.9050198718667826,0,0.00012179399693680197,0.00012179399693680197,3.2397218409503084e-06,1.0,1.0,0,scan,heston,-0.00012179399693680197,A,digit_k=+0.750,1.0,-12.549416477863565,eval,9.705152199836497e-06
0,-0.00011855427509585166,5.127337492747225e-38,9.167702841874136e-33,0.8962844471194695,0,0.00012414710198082414,0.00012414710198082414,5.592826884972477e-06,1.0,1.0,0,scan,heston,-0.00012414710198082414,A,digit_k=+0.750,1.0,-11.766636178035835,insample,1.0550772548960343e-05
0,-3.303946798144918e-05,1.4365962627292353e-45,5.017204442600357e-40,0.9077797380871151,0,3.590280807285806e-05,3.590280807285806e-05,2.8633400914088815e-06,1.0,1.0,0,scan,heston,-3.590280807285806e-05,A,digit_k=+0.900,1.0,-13.04387423099845,eval,2.7524650603833567e-06
0,-3.303946798144918e-05,7.826975836469931e-42,2.192892881689919e-36,0.7725777801608928,0,3.660871475215245e-05,3.660871475215245e-05,3.56924677070327e-06,1.0,1.0,0,scan,heston,-3.660871475215245e-05,A,digit_k=+0.900,1.0,-12.380823330659851,insample,2.956888550496855e-06
0,-9.495939069941311e-06,2.098847192130148e-43,8.651162710822546e-38,0.6194236297911063,0,1.1922025900448504e-05,1.1922025900448504e-05,2.4260868305071926e-06,1.0,1.0,0,scan,heston,-1.1922025900448504e-05,A,digit_k=+1.050,1.0,-12.577173283769325,eval,9.479098070338047e-07
0,-9.495939069941311e-06,4.588089127215242e-41,1.746642986471136e-35,0.9177912946576717,0,1.2122743266765115e-05,1.2122743266765115e-05,2.6268041968238035e-06,1.0,1.0,0,scan,heston,-1.2122743266765115e-05,A,digit_k=+1.050,1.0,-12.151065702078998,insample,9.976691398097668e-07
0,-1.5943095929401733e-06,4.068800334140014e-36,3.181936684654747e-30,0.9109405890473692,0,2.8730277879822897e-06,2.8730277879822897e-06,1.2787181950421164e-06,1.0,1.0,0,scan,heston,-2.8730277879822897e-06,A,digit_k=+1.200,1.0,-11.06954103456345,eval,2.5954353292621344e-07
0,-1.5943095929401733e-06,8.194889813708482e-37,6.213303669467948e-31,0.8736543184481496,0,2.913235924189362e-06,2.913235924189362e-06,1.3189263312491887e-06,1.0,1.0,0,scan,heston,-2.913235924189362e-06,A,digit_k=+1.200,1.0,-11.211254190460735,insample,2.598492438667685e-07
0,-3.297895008193663e-07,2.3650138201513564e-33,3.698363318136856e-27,0.9822971593830961,0,9.692652950317078e-07,9.692652950317078e-07,6.394757942123415e-07,1.0,1.0,0,scan,heston,-9.692652950317078e-07,A,digit_k=+1.350,1.0,-10.392480977375488,eval,9.326601579948098e-08
0,-3.297895008193663e-07,7.01858966391755e-31,1.0711400053670527e-24,0.4348916093709778,0,9.850343454475395e-07,9.850343454475395e-07,6.552448446281731e-07,1.0,1.0,0,scan,heston,-9.850343454475395e-07,A,digit_k=+1.350,1.0,-9.84720677304159,insample,1.0003185351446455e-07
0,-3.895259119103314e-08,7.684672435302369e-30,3.288454002971237e-23,0.2611836229210788,0,2.726390720832393e-07,2.726390720832393e-07,2.3368648089220618e-07,1.0,1.0,0,scan,heston,-2.726390720832393e-07,A,digit_k=+1.500,1.0,-9.478211871096251,eval,2.8764821444290614e-08
1,-3.895259119103314e-08,5.6242733115986e-25,2.3550999031926324e-18,0.026740636303078547,1,2.7776510627687703e-07,2.7776510627687703e-07,2.388125150858439e-07,1.0,1.0,0,scan,heston,-2.7776510627687703e-07,A,digit_k=+1.500,1.0,-8.262933681598359,insample,3.361579760654051e-08
1,-5.656550917624445e-09,3.8942690423962553e-25,3.9114779570196095e-18,0.37686783003889057,0,1.0521659152599676e-07,1.0521659152599676e-07,9.956004060837232e-08,0.9999999999999993,1.0,0,scan,heston,-1.0521659152599676e-07,A,digit_k=+1.650,1.0,-8.19265570269359,eval,1.2842794246974583e-08
1,-5.656550917624445e-09,6.43478952147273e-17,6.230328786412583e-10,0.005680063272508984,1,1.0893825141948173e-07,1.0893825148382962e-07,1.0328170050185729e-07,0.9999999780645021,0.9999999999975029,0,scan,heston,-1.0893825141948173e-07,A,digit_k=+1.650,0.9999999994093178,-5.614542225552238,insample,1.9402873296365087e-08
1,0.0,3.383555309578211e-17,8.466186724893526e-10,0.5643953925457275,0,3.99655171408493e-08,3.996551717468485e-08,3.99655171408493e-08,0.9999999922986267,0.9999999999994028,0,scan,heston,-3.99655171408493e-08,A,digit_k=+1.800,0.9999999991533813,-5.555469119445236,eval,7.193905011722973e-09
1,0.0,2.222883106446211e-12,5.226839598267727e-05,0.0005161337796819075,1,4.252602128154931e-08,4.2528244164655754e-08,4.252602128154931e-08,0.9997577619721996,0.9999948745699617,0,scan,heston,-4.252602128154931e-08,A,digit_k=+1.800,0.9999477316040173,-3.393998563793905,insample,1.2529769969617355e-08
1,0.0,5.810220047820062e-14,2.3554254984183575e-06,0.3628890928059706,0,2.4667332361737188e-08,2.4667390463937664e-08,2.4667332361737188e-08,0.9999929242803501,0.9999999585447882,0,scan,heston,-2.4667332361737188e-08,A,digit_k=+1.950,0.9999976445745017,-4.08825309814439,eval,6.0337096969200366e-09
1,0.0,3.4080998930378194e-11,0.0012917526177050056,1.9650781431842682e-05,1,2.634945286293882e-08,2.6383533861869202e-08,2.634945286293882e-08,0.9981737302720386,0.9998401414192191,0,scan,heston,-2.634945286293882e-08,A,digit_k=+1.950,0.9987082473822949,-2.561021257743399,insample,1.0288650585491899e-08
1,0.0,1.0663853206026843e-13,6.222262664188156e-06,0.33559758834546793,0,1.7138117479523876e-08,1.7138224118055935e-08,1.7138117479523876e-08,0.9999866348973129,0.9999998564627649,0,scan,heston,-1.7138117479523876e-08,A,digit_k=+2.100,0.9999937777373359,-3.8802020167562064,eval,4.416810621074595e-09
1,0.0,1.0397804995571867e-10,0.005532561778760327,1.998013012547319e-06,1,1.8689856364129555e-08,1.8793834414085274e-08,1.8689856364129555e-08,0.9894413083579043,0.9981402824330533,0,scan,heston,-1.8689856364129555e-08,A,digit_k=+2.100,0.9944674382212397,-2.1313859991348254,insample,8.7688745125079e-09
1,0.0,7.244869399609055e-13,5.2938206981705735e-05,0.08138861284372978,0,1.3684796449031143e-08,1.3685520935971104e-08,1.3684796449031143e-08,0.9998169702268112,0.9999992318820269,0,scan,heston,-1.3684796449031143e-08,A,digit_k=+2.250,0.9999470617930183,-3.3909491965655927,eval,4.0356831246222515e-09
1,0.0,1.4899215110728403e-10,0.009701762363318892,2.091746575252842e-08,1,1.5208233219677314e-08,1.53572253707846e-08,1.5208233219677314e-08,0.9852682778757399,0.9952174285651383,0,scan,heston,-1.5208233219677314e-08,A,digit_k=+2.250,0.9902982376366811,-1.954814930205314,insample,7.779883908539616e-09
1,0.0,1.6422829535329945e-12,0.00015606337062069086,0.027377937641057004,1,1.0521537800889029e-08,1.0523180083842562e-08,1.0521537800889029e-08,0.9995621027618204,0.9999929926020144,0,scan,heston,-1.0521537800889029e-08,A,digit_k=+2.400,0.9998439366293792,-3.125172626819588,eval,3.366706117478234e-09
1,0.0,2.212802146498676e-10,0.018352625948119556,2.0989229171674426e-09,1,1.1835861650247149e-08,1.2057141864897016e-08,1.1835861650247149e-08,0.9755364732790539,0.9909566638021907,0,scan,heston,-1.1835861650247149e-08,A,digit_k=+2.400,0.9816473740518805,-1.7462681872481745,insample,6.7778029381033855e-09
1,0.0,3.422819364514332e-12,0.00039620931504994746,0.04354363524111271,1,8.635494123016914e-09,8.638916942381428e-09,8.635494123016914e-09,0.9992599418146453,0.9999433857545234,0,scan,heston,-8.635494123016914e-09,A,digit_k=+2.550,0.9996037906849501,-2.8843427135794584,eval,2.9939209658966977e-09
1,0.0,2.4789249782117766e-10,0.024894920656301573,3.797509841095932e-09,1,9.709660741394687e-09,9.957553239215864e-09,9.709660741394687e-09,0.965059667085051,0.9845265911960552,0,scan,heston,-9.709660741394687e-09,A,digit_k=+2.550,0.9751050793436985,-1.6431987662697143,insample,5.9089995323188705e-09
1,0.0,4.842368109903904e-12,0.0006996479665197612,0.09337467879111994,0,6.916307040772334e-09,6.921149408882238e-09,6.916307040772334e-09,0.9988358318879766,0.9999551313109801,0,scan,heston,-6.916307040772334e-09,A,digit_k=+2.700,0.9993003520334801,-2.7314168725330883,eval,2.5321316238184545e-09
1,0.0,2.9471624140809466e-10,0.036293363385600456,1.6643519520222161e-10,1,7.825673105725948e-09,8.120389347134043e-09,7.825673105725948e-09,0.952977215720652,0.9774070876082521,0,scan,heston,-7.825673105725948e-09,A,digit_k=+2.700,0.9637066366143995,-1.5125148715122019,insample,5.173947875237679e-09
1,0.0,4.437646671688491e-12,0.0007424108545970682,0.2719575644775518,0,5.972908514433343e-09,5.977346161105031e-09,5.972908514433343e-09,0.9981726891936878,0.9999091747792269,0,scan,heston,-5.972908514433343e-09,A,digit_k=+2.850,0.999257589145403,-2.7151862194641603,eval,2.1998154202521294e-09
1,0.0,2.897846300939669e-10,0.04093600484143512,1.940431798238937e-10,1,6.789182436097335e-09,7.078967066191302e-09,6.789182436097335e-09,0.9483668526555882,0.9781386660798466,0,scan,heston,-6.789182436097335e-09,A,digit_k=+2.850,0.9590639951585648,-1.4699778083943644,insample,4.618561176452766e-09
1,0.0,5.303980791885321e-12,0.001014640501830431,0.2224664916415685,0,5.2221443443211355e-09,5.227448325113021e-09,5.2221443443211355e-09,0.9978058686852729,0.9998217259208987,0,scan,heston,-5.2221443443211355e-09,A,digit_k=+3.000,0.9989853594981696,-2.6288281480369196,eval,1.986491337678645e-09
1,0.0,2.665002523912192e-10,0.0429553000202439,2.1165818440745292e-09,1,5.937629442096385e-09,6.204129694487604e-09,5.937629442096385e-09,0.9456803745414454,0.977259006777483,0,scan,heston,-5.937629442096385e-09,A,digit_k=+3.000,0.9570446999797562,-1.4528480579910188,insample,4.086889478523218e-09
0,-0.0016421740919256723,2.220433357933717e-21,1.5659054560010278e-17,0.645824475679946,0,0.00178397277775465,0.00178397277775465,0.00014179868582897765,1.0,1.0,0,std,heston,-0.00178397277775465,B,price_ATMcall,1.0,-8.31923447323724,eval,0.00021443953569209328
0,-0.0016421740919256723,2.8373088341847287e-22,1.6897730257502861e-18,0.9811307590769472,0,0.0018100847397432937,0.0018100847397432937,0.00016791064781762144,1.0,1.0,0,std,heston,-0.0018100847397432937,B,price_ATMcall,1.0,-8.555123174679505,insample,0.00021157903899041218
0,-0.0006380935266376316,6.698476704052171e-07,0.0035956807590172917,0.9360002972551791,0,0.0008247055762913715,0.0008243858354654843,0.0001856224611574475,0.9997305291349214,1.0005785252342203,0,std,heston,-0.0008237159877950791,B,delta_ATM,1.0003878533717245,-2.6903882355399773,eval,0.0003061699337343981
0,-0.0006380935266376316,2.469980035893589e-07,0.0010849852758329018,0.7663523099454059,0,0.0008657944241331622,0.000865744545587864,0.00022740402094664292,0.9997883469474438,1.0001544025817029,0,std,heston,-0.0008654975475842745,B,delta_ATM,1.0000576134675667,-2.9705602310606096,insample,0.0002913583567619691
0,-0.000344672093552281,2.7887636059732683e-06,0.0416001179124401,0.9168046290212868,0,0.0004095054967337723,0.0004117094902212774,6.42486330630231e-05,0.9928630240273908,0.9971655995297286,0,std,heston,-0.0004089207266153041,B,digital_OTM110,0.994646726539336,-2.0684981213391738,eval,0.00019768967754757411
0,-0.000344672093552281,1.1383954994815258e-06,0.013130556128870286,0.9915172470942877,0,0.00043040732285170414,0.00043137028731564527,8.55597982638827e-05,0.996857646198929,0.9984018177882056,0,std,heston,-0.0004302318918161637,B,digital_OTM110,0.9977676615838946,-2.3547329103387167,insample,0.00018270942319070785
0,-0.003265751445223251,1.9103430030305986e-22,6.697781607329954e-19,0.7910683435849498,0,0.0035509717039638386,0.0035509717039638386,0.00028522025874058764,1.0,1.0,0,std,heston,-0.0035509717039638386,C,price_ATMcall,1.0,-8.674551779163677,eval,0.00040935506460325626
0,-0.003265751445223251,6.631630199610205e-23,1.8889645726421442e-19,0.9657624519244967,0,0.0036168236831919266,0.0036168236831919266,0.0003510722379686756,1.0,1.0,0,std,heston,-0.0036168236831919266,C,price_ATMcall,1.0,-8.793239417476597,insample,0.00041131868603548713
0,-0.0012681295069993156,4.5029562413287656e-07,0.0011842766324953603,0.6853330544282394,0,0.0016479076240426434,0.0016483579196667764,0.0003797781170433278,0.99955464466197,0.9998741147048859,0,std,heston,-0.0016479076240426434,C,delta_ATM,0.9997268216940263,-2.981849167540125,eval,0.0005526462042351002
0,-0.0012681295069993156,2.664463253949664e-07,0.0005523916456129145,0.9968257093656581,0,0.0017502134501323399,0.0017504798964577347,0.0004820839431330243,0.9997644465178837,0.9999126651716168,0,std,heston,-0.0017502134501323399,C,delta_ATM,0.9998477866978455,-3.131473000807916,insample,0.000558910598839839
0,-0.0006549933117091207,3.1059480871461422e-06,0.022848197258550557,0.7036309368424312,0,0.0007878257946499977,0.0007909317427371438,0.000132832482940877,0.994008341212629,0.9976873373557761,0,std,heston,-0.0007878257946499977,C,digital_OTM110,0.996073051668912,-2.236084498144421,eval,0.0003523238031942722
0,-0.0006549933117091207,1.5945761789095653e-06,0.008589233954951387,0.9828354400524729,0,0.0008390469769534581,0.0008406415531323676,0.00018405366524433737,0.9974227782344514,0.9985586650841294,0,std,heston,-0.0008390469769534581,C,digital_OTM110,0.9981031437561373,-2.451163543137745,insample,0.0003423055876065252
0,-0.00958505996244208,5.0224858686356905e-30,6.353318132434289e-27,0.405340182631021,0,0.010375589535169665,0.010375589535169665,0.000790529572727584,1.0,1.0,0,std,heston,-0.010375589535169665,D,price_ATMcall,1.0,-10.542957507588582,eval,0.0009841251401897
0,-0.00958505996244208,5.107337869240742e-27,5.208232552180981e-24,0.867841769954391,0,0.010565687808466739,0.010565687808466739,0.0009806278460246579,1.0,1.0,0,std,heston,-0.010565687808466739,D,price_ATMcall,1.0,-9.885377727793212,insample,0.0010688198366725838
0,-0.0037161110720985756,4.2831747516747574e-07,0.0003975191541768835,0.8539028921367412,0,0.0047931590741088536,0.0047935873915840215,0.001077048002010278,0.9998628383323338,0.9999745835682512,0,std,heston,-0.0047931590741088536,D,delta_ATM,0.9999106478217296,-3.2639972976272587,eval,0.0014684935792052306
0,-0.0037161110720985756,3.495775968402319e-07,0.0002605380184136567,0.44623241751859977,0,0.005057514222064155,0.0050578637996609955,0.0013414031499655796,0.9999107739866349,0.9999624801040062,0,std,heston,-0.005057514222064155,D,delta_ATM,0.9999308843395776,-3.3266719150382853,insample,0.0015202924578169442
0,-0.0015949364298230239,5.41261036544364e-06,0.01631334123277963,0.7354811897622349,0,0.001921582915480581,0.0019267268514300748,0.0003263778112416072,0.9954441616455139,0.9986665394270507,0,std,heston,-0.001921314241064631,D,digital_OTM110,0.9973302204483858,-2.3362650448324684,eval,0.0008223871025739749
0,-0.0015949364298230239,4.586674169981791e-06,0.009596699975298854,0.9002818881716541,0,0.0020691837698865075,0.0020728792832817675,0.0004733561792887621,0.9976368951916457,0.998746357902622,0,std,heston,-0.002068292609111786,D,digital_OTM110,0.998217207617894,-2.4064221802846393,insample,0.0008594886741224857
1,1.7237258352306513e-07,2.7516214475295285e-12,1.9447338780295115e-06,0.4977766496475001,0,1.587278822080567e-06,1.5872815737020148e-06,1.414906238557502e-06,0.9999904884861938,0.9999999248100824,0,scan,heston,1.587278822080567e-06,D,digit_k=-3.000,0.9999982664566305,4.152309544459169,eval,3.822640882346134e-07
1,1.7237258352306513e-07,1.2665812563428625e-09,0.0008282947497396476,7.6275780449816e-07,1,1.7002491686829994e-06,1.7015157499393424e-06,1.5278765851599343e-06,0.9984376628350389,0.9999701005737699,0,scan,heston,1.7002491686829994e-06,D,digit_k=-3.000,0.9992556159081172,2.71445877498322,insample,6.263676517590546e-07
1,5.507651707158032e-07,2.6488809657146304e-14,1.1013780595432206e-08,0.37040972232551395,0,2.955825734242027e-06,2.955825760730837e-06,2.4050605635262237e-06,0.9999998982072226,0.9999999999984953,0,scan,heston,2.955825734242027e-06,D,digit_k=-2.850,0.99999999103844,5.154441553611314,eval,5.734521777962757e-07
1,5.507651707158032e-07,8.81783754531344e-11,3.4712127347270156e-05,2.8206756057060942e-05,1,3.0909527458535946e-06,3.091040924229048e-06,2.5401875751377913e-06,0.9998942280154955,0.9999987569872553,0,scan,heston,3.0909527458535946e-06,D,digit_k=-2.850,0.9999714729187951,3.5369740396464917,insample,8.738974929435797e-07
1,1.2619967794213555e-06,2.853991041077295e-17,7.863559543869093e-12,0.7606778230378675,0,4.891385003841932e-06,4.891385003870472e-06,3.629388224420577e-06,0.9999999997348421,1.0,0,scan,heston,4.891385003841932e-06,D,digit_k=-2.700,0.9999999999941652,6.330271209058526,eval,7.726975420646167e-07
1,1.2619967794213555e-06,6.80655728768865e-12,1.785528353984042e-06,6.404704743376066e-05,1,5.074058973337349e-06,5.074065779894637e-06,3.8120621939159936e-06,0.9999973951145957,0.9999999953233015,0,scan,heston,5.074058973337349e-06,D,digit_k=-2.700,0.9999986585595096,4.205331191787515,insample,1.2065777323903409e-06
1,3.370327629928758e-06,1.939039025987681e-21,3.131706165779637e-16,0.5439744959238642,0,9.561965425248414e-06,9.561965425248416e-06,6.191637795319656e-06,0.9999999999999888,1.0,0,scan,heston,9.561965425248414e-06,D,digit_k=-2.550,0.9999999999999998,7.7113846829228,eval,1.2399803431443132e-06
1,3.370327629928758e-06,3.700252694628036e-15,5.774556333219895e-10,0.0006373025141679735,1,9.7781838858362e-06,9.778183889536452e-06,6.407856255907442e-06,0.999999993551445,0.9999999999997349,0,scan,heston,9.7781838858362e-06,D,digit_k=-2.550,0.9999999996215809,5.686897488084671,insample,1.7194232718848358e-06
0,7.1978460939133244e-06,7.451870924843816e-30,7.683588469124615e-25,0.7894028490225287,0,1.689627145178885e-05,1.689627145178885e-05,9.698425357875527e-06,1.0,1.0,0,scan,heston,1.689627145178885e-05,D,digit_k=-2.400,1.0,9.89437847520264,eval,1.707663750091469e-06
1,7.1978460939133244e-06,3.4703791384477486e-20,3.4758931337948568e-15,0.01745062409629118,1,1.7181982558600604e-05,1.7181982558600637e-05,9.984136464687279e-06,0.9999999999996446,1.0,0,scan,heston,1.7181982558600604e-05,D,digit_k=-2.400,0.999999999999998,7.422288495808236,insample,2.3149170998007137e-06
1,1.8090016213029503e-05,7.872043933805656e-41,4.553666357497955e-36,0.14200837608021788,0,3.537728171688826e-05,3.537728171688826e-05,1.7287265503858755e-05,1.0,1.0,0,scan,heston,3.537728171688826e-05,D,digit_k=-2.250,1.0,12.193844681540103,eval,2.901240965488503e-06
1,1.8090016213029503e-05,5.5433773794590224e-30,3.1364458000171664e-25,0.2138724571711993,0,3.576408977562281e-05,3.576408977562281e-05,1.767407356259331e-05,1.0,1.0,0,scan,heston,3.576408977562281e-05,D,digit_k=-2.250,1.0,9.996485135871099,insample,3.5776664787194035e-06
1,3.704118742888365e-05,1.9968256754129274e-43,7.189518989881012e-39,0.17616015113876837,0,6.481530803727744e-05,6.481530803727744e-05,2.777412060839379e-05,1.0,1.0,0,scan,heston,6.481530803727744e-05,D,digit_k=-2.100,1.0,12.7125060104944,eval,5.098546894197828e-06
0,3.704118742888365e-05,3.195388716448135e-39,1.1369049541300788e-34,0.7371622318506414,0,6.514721955443753e-05,6.514721955443753e-05,2.8106032125553877e-05,1.0,1.0,0,scan,heston,6.514721955443753e-05,D,digit_k=-2.100,1.0,11.942660245750528,insample,5.455000662655408e-06
1,8.831587299202413e-05,2.133414387809467e-47,4.3322479841040704e-43,0.5755453643846011,0,0.00013756084686326634,0.00013756084686326634,4.924497387124221e-05,1.0,1.0,0,scan,heston,0.00013756084686326634,D,digit_k=-1.950,1.0,13.456002725130164,eval,1.0223009735748673e-05
0,8.831587299202413e-05,3.8845333203479466e-49,7.826290732146878e-45,0.9389254440198092,0,0.0001379502841491772,0.0001379502841491772,4.963441115715306e-05,1.0,1.0,0,scan,heston,0.0001379502841491772,D,digit_k=-1.950,1.0,13.746083358982887,insample,1.0035606546720705e-05
0,0.00017287783170698995,1.2084063610918025e-49,1.55465769705388e-45,0.5290164081706478,0,0.00025060596204602,0.00025060596204602,7.772813033903004e-05,1.0,1.0,0,scan,heston,0.00025060596204602,D,digit_k=-1.800,1.0,13.871916385199409,eval,1.8065705926068232e-05
0,0.00017287783170698995,5.4294594576345785e-53,6.967748379113835e-49,0.740236961726002,0,0.0002508005574172014,0.0002508005574172014,7.792272571021145e-05,1.0,1.0,0,scan,heston,0.0002508005574172014,D,digit_k=-1.800,1.0,14.40907619469959,insample,1.740573469307206e-05
0,0.0003873600385333402,6.014580878087083e-50,4.328392316690062e-46,0.5384348284418243,0,0.0005263165017655468,0.0005263165017655468,0.00013895646323220664,1.0,1.0,0,scan,heston,0.0005263165017655468,D,digit_k=-1.650,1.0,13.9737630704726,eval,3.7664621842464556e-05
0,0.0003873600385333402,6.992476591207394e-54,5.052390503843684e-50,0.743522417243313,0,0.0005257594078197752,0.0005257594078197752,0.00013839936928643502,1.0,1.0,0,scan,heston,0.0005257594078197752,D,digit_k=-1.650,1.0,14.598742670053483,insample,3.601401981680722e-05
0,0.0007170984880195344,5.1176048303169995e-48,2.3064110957255123e-44,0.7392253701247957,0,0.0009389845533355352,0.0009389845533355352,0.0002218860653160008,1.0,1.0,0,scan,heston,0.0009389845533355352,D,digit_k=-1.500,1.0,13.698707385900766,eval,6.854548585379479e-05
0,0.0007170984880195344,1.8587936152707947e-52,8.397927758821848e-49,0.9412758728289947,0,0.0009384380456643559,0.0009384380456643559,0.00022133955764482146,1.0,1.0,0,scan,heston,0.0009384380456643559,D,digit_k=-1.500,1.0,14.415156614587179,insample,6.510078736950516e-05
0,0.0014840270281386099,2.162579372989254e-48,5.635311287220622e-45,0.9880358487558067,0,0.001867782115083568,0.001867782115083568,0.0003837550869449581,1.0,1.0,0,scan,heston,0.001867782115083568,D,digit_k=-1.350,1.0,13.80959414525817,eval,0.00013525249876549864
