seed,coupling,pair,payoff,kurt,kurt_nonfisher,skew,lilliefors_rej,ad_rej,ratio,sigma_delta,mu_delta,abs_s,atom
13,coupled,C,OTM_put_0.90,-0.2746,2.7254,0.024,False,False,0.9906,0.00020523,-0.00332205,16.1872,0.0
13,independent,C,ATM_call,0.9364,3.9364,0.3048,False,False,1.0375,0.0054547,-0.00366315,0.6716,0.0
13,independent,C,OTM_call_1.10,0.8496,3.8496,0.2584,False,False,1.0371,0.00547947,-0.00372368,0.6796,0.0
13,independent,C,OTM_call_1.25,0.6827,3.6827,0.2034,False,False,1.0329,0.00495558,-0.00338724,0.6835,0.0
13,independent,C,OTM_put_0.90,0.15,3.15,-0.0151,False,False,1.0411,0.00483635,-0.00298147,0.6165,0.0
13,coupled,D,ATM_call,0.1781,3.1781,-0.2309,False,False,1.0047,0.00107434,-0.01022122,9.5139,0.0
13,coupled,D,OTM_call_1.10,0.1778,3.1778,-0.2238,False,False,1.0039,0.00104,-0.0105344,10.1292,0.0
13,coupled,D,OTM_call_1.25,0.1214,3.1214,-0.2019,False,False,1.0023,0.00088893,-0.00975879,10.9781,0.0
13,coupled,D,OTM_put_0.90,-0.0157,2.9843,0.0335,False,False,0.9937,0.00053631,-0.00985122,18.3683,0.0
13,independent,D,ATM_call,1.0567,4.0567,0.2604,False,False,1.0448,0.00539664,-0.01023175,1.8959,0.0
13,independent,D,OTM_call_1.10,0.9705,3.9705,0.2257,False,False,1.0484,0.00544617,-0.0105101,1.9298,0.0
13,independent,D,OTM_call_1.25,0.8048,3.8048,0.1822,False,False,1.0522,0.00497878,-0.00970736,1.9497,0.0
13,independent,D,OTM_put_0.90,0.2712,3.2712,0.0054,False,False,1.0704,0.00475166,-0.00945806,1.9905,0.0
14,coupled,A,ATM_call,1.1436,4.1436,-0.3194,True,True,1.034,4.987e-05,-0.00037421,7.5044,0.0
14,coupled,A,OTM_call_1.10,1.244,4.244,-0.4136,True,True,1.0322,4.77e-05,-0.00038141,7.9954,0.0
14,coupled,A,OTM_call_1.25,1.1638,4.1638,-0.4356,True,True,1.0285,4.088e-05,-0.00034774,8.5065,0.0
14,coupled,A,OTM_put_0.90,0.1045,3.1045,-0.261,False,False,1.0168,3.274e-05,-0.00032923,10.0572,0.0
14,independent,A,ATM_call,-0.1742,2.8258,0.0773,False,False,0.9914,0.00434601,-0.00034416,0.0792,0.0
14,independent,A,OTM_call_1.10,-0.1156,2.8844,0.056,False,False,0.9792,0.0044421,-0.00030088,0.0677,0.0
14,independent,A,OTM_call_1.25,-0.0389,2.9611,0.0337,False,False,0.9726,0.00413848,-0.00021651,0.0523,0.0
14,independent,A,OTM_put_0.90,-0.1856,2.8144,-0.0543,False,False,0.9921,0.00474862,3.861e-05,0.0081,0.0
14,coupled,B,ATM_call,1.7177,4.7177,-0.2776,True,True,1.0176,0.00022031,-0.0018836,8.5498,0.0
14,coupled,B,OTM_call_1.10,1.9305,4.9305,-0.3652,True,True,1.0167,0.00020969,-0.00191892,9.1512,0.0
14,coupled,B,OTM_call_1.25,1.8867,4.8867,-0.4171,True,True,1.0138,0.00018078,-0.00175169,9.6898,0.0
14,coupled,B,OTM_put_0.90,0.2368,3.2368,-0.2331,False,False,1.014,0.00016021,-0.00163949,10.2336,0.0
14,independent,B,ATM_call,-0.1861,2.8139,0.0971,False,False,1.0507,0.00432926,-0.00181762,0.4198,0.0
14,independent,B,OTM_call_1.10,-0.1271,2.8729,0.0748,False,False,1.0511,0.00443285,-0.00180245,0.4066,0.0
14,independent,B,OTM_call_1.25,-0.0511,2.9489,0.0513,False,False,1.0406,0.00414241,-0.00158688,0.3831,0.0
14,independent,B,OTM_put_0.90,-0.165,2.835,-0.049,False,False,1.0377,0.00471847,-0.00125815,0.2666,0.0
14,coupled,C,ATM_call,1.7303,4.7303,-0.3215,True,True,1.0147,0.00042712,-0.00378668,8.8656,0.0
14,coupled,C,OTM_call_1.10,1.9062,4.9062,-0.3865,True,True,1.0139,0.00040623,-0.00385495,9.4896,0.0
14,coupled,C,OTM_call_1.25,1.824,4.824,-0.4315,True,True,1.0115,0.00035297,-0.0035225,9.9795,0.0
14,coupled,C,OTM_put_0.90,0.171,3.171,-0.1796,False,False,1.0127,0.00031371,-0.0032649,10.4075,0.0
14,independent,C,ATM_call,-0.2147,2.7853,0.1214,False,False,1.0725,0.00430841,-0.00365553,0.8485,0.0
14,independent,C,OTM_call_1.10,-0.1559,2.8441,0.0978,False,False,1.0796,0.00441779,-0.00367496,0.8319,0.0
14,independent,C,OTM_call_1.25,-0.0805,2.9195,0.0724,False,False,1.0843,0.00413894,-0.0033003,0.7974,0.0
14,independent,C,OTM_put_0.90,-0.1345,2.8655,-0.0438,False,False,1.0589,0.00469496,-0.00287159,0.6116,0.0
14,coupled,D,ATM_call,0.8355,3.8355,-0.3423,False,False,1.0124,0.00105908,-0.01105906,10.4422,0.0
14,coupled,D,OTM_call_1.10,0.9265,3.9265,-0.3688,False,False,1.0119,0.00101777,-0.01128357,11.0866,0.0
14,coupled,D,OTM_call_1.25,0.9543,3.9543,-0.4092,False,False,1.0102,0.00089843,-0.01038121,11.5548,0.0
14,coupled,D,OTM_put_0.90,0.5364,3.5364,0.1783,False,False,1.0118,0.00079631,-0.00990912,12.4438,0.0
14,independent,D,ATM_call,-0.3111,2.6889,0.1654,False,False,1.0498,0.00414142,-0.01073389,2.5918,0.0
14,independent,D,OTM_call_1.10,-0.2432,2.7568,0.1346,False,False,1.0528,0.00427211,-0.01091763,2.5556,0.0
14,independent,D,OTM_call_1.25,-0.1623,2.8377,0.0975,False,False,1.0567,0.00404559,-0.00999175,2.4698,0.0
14,independent,D,OTM_put_0.90,-0.0309,2.9691,-0.0436,False,False,1.0383,0.00461677,-0.00949417,2.0565,0.0
15,coupled,A,ATM_call,0.0234,3.0234,-0.5469,False,True,1.0029,4.531e-05,-0.00034236,7.5558,0.0
15,coupled,A,OTM_call_1.10,0.0959,3.0959,-0.5537,False,True,1.0044,4.28e-05,-0.00034944,8.1637,0.0
15,coupled,A,OTM_call_1.25,0.037,3.037,-0.5192,False,True,1.0038,3.559e-05,-0.00031783,8.9298,0.0
15,coupled,A,OTM_put_0.90,0.3389,3.3389,-0.0098,False,False,1.0245,2.737e-05,-0.00030968,11.3158,0.0
15,independent,A,ATM_call,1.4693,4.4693,-0.2511,False,False,0.8391,0.00527001,-4.713e-05,0.0089,0.0
15,independent,A,OTM_call_1.10,1.468,4.468,-0.2429,False,False,0.8508,0.00524916,7.89e-06,0.0015,0.0
15,independent,A,OTM_call_1.25,1.4556,4.4556,-0.2278,False,False,0.8647,0.00476187,5.37e-05,0.0113,0.0
15,independent,A,OTM_put_0.90,0.6404,3.6404,-0.1032,False,False,0.9744,0.00422609,0.00030102,0.0712,0.0
15,coupled,B,ATM_call,0.2281,3.2281,-0.655,True,True,1.0093,0.00021283,-0.00170092,7.992,0.0
15,coupled,B,OTM_call_1.10,0.2645,3.2645,-0.6532,True,True,1.01,0.00020126,-0.00173862,8.6387,0.0
15,coupled,B,OTM_call_1.25,0.1863,3.1863,-0.6146,True,True,1.0091,0.00016961,-0.0015854,9.3475,0.0
15,coupled,B,OTM_put_0.90,0.1814,3.1814,0.0859,False,False,1.0195,0.00014034,-0.00156808,11.1735,0.0
15,independent,B,ATM_call,1.3674,4.3674,-0.2409,False,False,0.8879,0.00520105,-0.00140527,0.2702,0.0
15,independent,B,OTM_call_1.10,1.3718,4.3718,-0.2318,False,False,0.8879,0.00518795,-0.00138184,0.2664,0.0
15,independent,B,OTM_call_1.25,1.3654,4.3654,-0.216,False,False,0.8865,0.00472005,-0.00121312,0.257,0.0
15,independent,B,OTM_put_0.90,0.6114,3.6114,-0.0828,False,False,0.9937,0.00421227,-0.00096824,0.2299,0.0
15,coupled,C,ATM_call,0.7277,3.7277,-0.8027,True,True,1.0026,0.0003675,-0.00339029,9.2252,0.0
15,coupled,C,OTM_call_1.10,0.7657,3.7657,-0.7936,True,True,1.0036,0.00034878,-0.0034699,9.9486,0.0
15,coupled,C,OTM_call_1.25,0.6721,3.6721,-0.7498,True,True,1.0032,0.00029923,-0.00317333,10.6049,0.0
15,coupled,C,OTM_put_0.90,0.1322,3.1322,0.3218,False,False,1.0121,0.00026286,-0.00317378,12.0739,0.0
15,independent,C,ATM_call,1.2569,4.2569,-0.2258,True,False,0.9644,0.00514755,-0.00309486,0.6012,0.0
15,independent,C,OTM_call_1.10,1.2643,4.2643,-0.2157,False,False,0.9703,0.00514145,-0.00311416,0.6057,0.0
15,independent,C,OTM_call_1.25,1.2611,4.2611,-0.1997,True,False,0.9773,0.00469055,-0.00280039,0.597,0.0
15,independent,C,OTM_put_0.90,0.5841,3.5841,-0.0521,False,False,1.0023,0.00420189,-0.00257768,0.6135,0.0
15,coupled,D,ATM_call,1.9178,4.9178,-0.9094,True,True,0.9984,0.00091778,-0.01007069,10.9728,0.0
15,coupled,D,OTM_call_1.10,1.9214,4.9214,-0.8893,True,True,0.9997,0.00088508,-0.01032063,11.6607,0.0
15,coupled,D,OTM_call_1.25,1.9133,4.9133,-0.8765,False,True,1.0,0.00078393,-0.009503,12.1222,0.0
15,coupled,D,OTM_put_0.90,-0.049,2.951,0.2081,False,False,1.0077,0.0007604,-0.0095126,12.51,0.0
15,independent,D,ATM_call,1.1124,4.1124,-0.1475,True,True,1.0186,0.00514552,-0.00971177,1.8874,0.0
15,independent,D,OTM_call_1.10,1.116,4.116,-0.1393,True,True,1.0211,0.00514766,-0.00991096,1.9253,0.0
15,independent,D,OTM_call_1.25,1.1059,4.1059,-0.1266,True,True,1.0244,0.004723,-0.0090812,1.9228,0.0
15,independent,D,OTM_put_0.90,0.5472,3.5472,0.0345,False,False,1.0159,0.00422042,-0.00894382,2.1192,0.0
16,coupled,A,ATM_call,-0.419,2.581,-0.0014,False,False,0.9875,4.236e-05,-0.00035614,8.4075,0.0
16,coupled,A,OTM_call_1.10,-0.4153,2.5847,0.0028,False,False,0.988,3.997e-05,-0.0003641,9.1086,0.0
16,coupled,A,OTM_call_1.25,-0.3514,2.6486,-0.0454,False,False,0.9881,3.385e-05,-0.00033246,9.8225,0.0
16,coupled,A,OTM_put_0.90,0.1809,3.1809,-0.0071,False,False,0.997,2.039e-05,-0.00031029,15.221,0.0
16,independent,A,ATM_call,0.3685,3.3685,-0.0628,False,False,1.0249,0.00501537,-0.00069265,0.1381,0.0
16,independent,A,OTM_call_1.10,0.4824,3.4824,-0.0678,False,False,1.034,0.00509817,-0.00065093,0.1277,0.0
16,independent,A,OTM_call_1.25,0.6018,3.6018,-0.069,False,False,1.035,0.00473035,-0.00055326,0.117,0.0
16,independent,A,OTM_put_0.90,0.7733,3.7733,-0.2302,False,False,0.9691,0.00445287,-0.00014354,0.0322,0.0
16,coupled,B,ATM_call,-0.4068,2.5932,-0.0447,False,False,0.9775,0.00021844,-0.00178031,8.1502,0.0
16,coupled,B,OTM_call_1.10,-0.4157,2.5843,-0.0409,False,False,0.979,0.000206,-0.00182073,8.8384,0.0
16,coupled,B,OTM_call_1.25,-0.3229,2.6771,-0.0827,False,False,0.9798,0.00017463,-0.00166518,9.5352,0.0
16,coupled,B,OTM_put_0.90,0.0456,3.0456,0.1541,False,False,1.0006,9.868e-05,-0.00155251,15.733,0.0
16,independent,B,ATM_call,0.3624,3.3624,-0.0615,False,False,1.0129,0.00503083,-0.00210919,0.4193,0.0
16,independent,B,OTM_call_1.10,0.4761,3.4761,-0.0649,False,False,1.0153,0.0051176,-0.00210085,0.4105,0.0
16,independent,B,OTM_call_1.25,0.5954,3.5954,-0.0657,False,False,1.0175,0.00475768,-0.00188101,0.3954,0.0
16,independent,B,OTM_put_0.90,0.7542,3.7542,-0.2218,False,False,0.9945,0.00445849,-0.00138102,0.3098,0.0
16,coupled,C,ATM_call,-0.0073,2.9927,-0.3784,False,False,0.9801,0.00042012,-0.00353991,8.4259,0.0
16,coupled,C,OTM_call_1.10,-0.0272,2.9728,-0.3666,False,False,0.9813,0.00039745,-0.00362519,9.1211,0.0
16,coupled,C,OTM_call_1.25,0.0999,3.0999,-0.3951,False,False,0.982,0.00033871,-0.00332434,9.8147,0.0
16,coupled,C,OTM_put_0.90,0.0835,3.0835,0.2046,False,False,0.9997,0.0001889,-0.00313488,16.5959,0.0
16,independent,C,ATM_call,0.352,3.352,-0.065,False,False,0.9858,0.00504504,-0.00387328,0.7677,0.0
16,independent,C,OTM_call_1.10,0.4651,3.4651,-0.0665,False,False,0.9933,0.00513823,-0.00391028,0.761,0.0
16,independent,C,OTM_call_1.25,0.5838,3.5838,-0.0673,False,False,0.999,0.00478992,-0.0035453,0.7402,0.0
16,independent,C,OTM_put_0.90,0.7349,3.7349,-0.2115,False,False,1.0235,0.00445869,-0.00296131,0.6642,0.0
16,coupled,D,ATM_call,0.9083,3.9083,-0.6521,False,True,0.9722,0.00086513,-0.01029997,11.9057,0.0
16,coupled,D,OTM_call_1.10,0.8922,3.8922,-0.6234,True,True,0.9739,0.00082269,-0.01056039,12.8364,0.0
16,coupled,D,OTM_call_1.25,0.9963,3.9963,-0.6212,True,True,0.975,0.00071885,-0.0097453,13.5568,0.0
16,coupled,D,OTM_put_0.90,0.3142,3.3142,0.3791,False,False,0.9975,0.00054646,-0.00931853,17.0525,0.0
16,independent,D,ATM_call,0.2851,3.2851,-0.1343,False,False,0.9827,0.0051892,-0.01057999,2.0388,0.0
16,independent,D,OTM_call_1.10,0.3956,3.3956,-0.1278,False,False,0.9845,0.00529213,-0.01079871,2.0405,0.0
16,independent,D,OTM_call_1.25,0.5132,3.5132,-0.1252,False,False,0.9857,0.00496667,-0.00992822,1.999,0.0
16,independent,D,OTM_put_0.90,0.6047,3.6047,-0.178,False,False,0.9925,0.00441276,-0.00917162,2.0784,0.0
17,coupled,A,ATM_call,0.0783,3.0783,-0.1721,False,False,0.9968,3.803e-05,-0.00033861,8.904,0.0
17,coupled,A,OTM_call_1.10,0.079,3.079,-0.1862,False,False,0.999,3.695e-05,-0.00034868,9.4365,0.0
17,coupled,A,OTM_call_1.25,0.1902,3.1902,-0.2449,False,False,1.0004,3.138e-05,-0.00031623,10.0762,0.0
17,coupled,A,OTM_put_0.90,-0.3104,2.6896,-0.0598,False,False,1.0116,2.254e-05,-0.00031238,13.8618,0.0
17,independent,A,ATM_call,-0.1034,2.8966,0.0368,False,False,1.0077,0.00393859,-0.0002486,0.0631,0.0
17,independent,A,OTM_call_1.10,-0.0048,2.9952,0.0942,False,False,1.0045,0.00383977,-0.00026121,0.068,0.0
17,independent,A,OTM_call_1.25,0.0814,3.0814,0.1596,False,False,0.9951,0.00339009,-0.00024069,0.071,0.0
17,independent,A,OTM_put_0.90,0.4244,3.4244,0.2703,True,True,0.9335,0.00329303,-0.00023639,0.0718,0.0
17,coupled,B,ATM_call,-0.2854,2.7146,-0.0734,False,False,1.0006,0.00018538,-0.00168454,9.0867,0.0
17,coupled,B,OTM_call_1.10,-0.2734,2.7266,-0.0957,False,False,1.0025,0.00018044,-0.00173407,9.61,0.0
17,coupled,B,OTM_call_1.25,-0.1561,2.8439,-0.151,False,False,1.0036,0.00015361,-0.00157487,10.2524,0.0
17,coupled,B,OTM_put_0.90,-0.3492,2.6508,-0.1001,False,False,1.0115,0.00011031,-0.00155617,14.1074,0.0
17,independent,B,ATM_call,-0.0981,2.9019,0.0453,False,False,0.9826,0.00394757,-0.00157534,0.3991,0.0
17,independent,B,OTM_call_1.10,0.0028,3.0028,0.1011,False,False,0.9835,0.00385035,-0.00162909,0.4231,0.0
17,independent,B,OTM_call_1.25,0.0923,3.0923,0.1637,False,False,0.9964,0.0034041,-0.001484,0.4359,0.0
17,independent,B,OTM_put_0.90,0.4162,3.4162,0.271,False,True,0.9896,0.00329226,-0.00148546,0.4512,0.0
17,coupled,C,ATM_call,-0.5328,2.4672,-0.0211,False,False,0.9942,0.00036827,-0.00334209,9.0752,0.0
17,coupled,C,OTM_call_1.10,-0.5144,2.4856,-0.0481,False,False,0.9966,0.00035843,-0.00343844,9.5931,0.0
17,coupled,C,OTM_call_1.25,-0.4425,2.5575,-0.0966,False,False,0.9979,0.00030667,-0.00312731,10.1977,0.0
17,coupled,C,OTM_put_0.90,-0.1993,2.8007,-0.1817,False,False,1.0144,0.00020966,-0.00308637,14.7211,0.0
17,independent,C,ATM_call,-0.0848,2.9152,0.0503,False,False,0.9718,0.00395324,-0.00320138,0.8098,0.0
17,independent,C,OTM_call_1.10,0.0172,3.0172,0.1045,False,False,0.985,0.00385688,-0.00330507,0.8569,0.0
17,independent,C,OTM_call_1.25,0.1084,3.1084,0.1638,False,False,1.012,0.00341443,-0.00301289,0.8824,0.0
17,independent,C,OTM_put_0.90,0.4141,3.4141,0.2679,True,True,1.0632,0.00329702,-0.00302924,0.9188,0.0
17,coupled,D,ATM_call,-0.0787,2.9213,-0.0072,False,False,0.9861,0.00094573,-0.00989112,10.4587,0.0
17,coupled,D,OTM_call_1.10,-0.1171,2.8829,-0.0367,False,False,0.9881,0.00090886,-0.01017642,11.1969,0.0
17,coupled,D,OTM_call_1.25,-0.0813,2.9187,-0.085,False,False,0.989,0.00078606,-0.00932451,11.8623,0.0
17,coupled,D,OTM_put_0.90,0.3866,3.3866,-0.3583,False,False,1.005,0.00053557,-0.00916099,17.1051,0.0
17,independent,D,ATM_call,-0.0888,2.9112,0.0341,False,False,0.9765,0.00397439,-0.00965336,2.4289,0.0
17,independent,D,OTM_call_1.10,0.0047,3.0047,0.0824,False,False,0.9844,0.00388674,-0.00995702,2.5618,0.0
17,independent,D,OTM_call_1.25,0.0953,3.0953,0.133,False,False,0.995,0.00346357,-0.00913895,2.6386,0.0
17,independent,D,OTM_put_0.90,0.4402,3.4402,0.2145,True,True,1.0181,0.00326283,-0.00915833,2.8069,0.0
18,coupled,A,ATM_call,-1.6384,1.3616,-0.0966,True,True,0.9685,8.813e-05,-0.00038081,4.3211,0.0
18,coupled,A,OTM_call_1.10,-1.6249,1.3751,-0.095,True,True,0.971,8.28e-05,-0.00038573,4.6589,0.0
18,coupled,A,OTM_call_1.25,-1.5926,1.4074,-0.1005,True,True,0.9709,7.059e-05,-0.00034773,4.9259,0.0
18,coupled,A,OTM_put_0.90,-0.1884,2.8116,-0.0469,False,False,1.0034,2.422e-05,-0.00029575,12.2115,0.0
18,independent,A,ATM_call,-0.3692,2.6308,-0.0012,False,False,1.025,0.00412806,-0.0002325,0.0563,0.0
18,independent,A,OTM_call_1.10,-0.2844,2.7156,-0.0144,False,False,1.0218,0.00402607,-0.00024834,0.0617,0.0
18,independent,A,OTM_call_1.25,-0.1318,2.8682,-0.041,False,False,1.0196,0.00354095,-0.00022503,0.0636,0.0
18,independent,A,OTM_put_0.90,-0.2529,2.7471,-0.0517,False,False,1.0156,0.00349788,-5.73e-06,0.0016,0.0
18,coupled,B,ATM_call,-1.2754,1.7246,-0.4765,True,True,0.9807,0.00039653,-0.0018257,4.6042,0.0
18,coupled,B,OTM_call_1.10,-1.2652,1.7348,-0.4686,True,True,0.9823,0.00037363,-0.00185733,4.971,0.0
18,coupled,B,OTM_call_1.25,-1.2369,1.7631,-0.4656,True,True,0.9816,0.00031915,-0.00168063,5.266,0.0
18,coupled,B,OTM_put_0.90,-0.1412,2.8588,0.1847,False,False,1.0021,0.00011082,-0.00151045,13.6292,0.0
18,independent,B,ATM_call,-0.3425,2.6575,0.0096,False,False,1.0901,0.00397364,-0.00169541,0.4267,0.0
18,independent,B,OTM_call_1.10,-0.2557,2.7443,-0.0043,False,False,1.1117,0.00388201,-0.00173483,0.4469,0.0
18,independent,B,OTM_call_1.25,-0.0996,2.9004,-0.0322,False,False,1.1332,0.00342479,-0.00156914,0.4582,0.0
18,independent,B,OTM_put_0.90,-0.2587,2.7413,-0.0444,False,False,1.1029,0.00352004,-0.0012109,0.344,0.0
18,coupled,C,ATM_call,-0.4878,2.5122,-0.8327,True,True,0.9883,0.00073946,-0.00352867,4.7719,0.0
18,coupled,C,OTM_call_1.10,-0.4746,2.5254,-0.825,True,True,0.9894,0.00070047,-0.00360491,5.1464,0.0
18,coupled,C,OTM_call_1.25,-0.4749,2.5251,-0.8105,True,True,0.9884,0.00060049,-0.00327545,5.4546,0.0
18,coupled,C,OTM_put_0.90,-0.0895,2.9105,0.3011,True,True,1.0009,0.00019982,-0.00308418,15.4351,0.0
18,independent,C,ATM_call,-0.3287,2.6713,0.0164,False,False,1.1575,0.0038953,-0.00341408,0.8765,0.0
18,independent,C,OTM_call_1.10,-0.2315,2.7685,0.0025,False,False,1.1742,0.00380459,-0.00349413,0.9184,0.0
18,independent,C,OTM_call_1.25,-0.0636,2.9364,-0.0261,False,False,1.1907,0.003362,-0.0031718,0.9434,0.0
18,independent,C,OTM_put_0.90,-0.2743,2.7257,-0.0326,False,False,1.1274,0.00352806,-0.00276788,0.7845,0.0
18,coupled,D,ATM_call,0.4568,3.4568,-0.7656,True,True,0.994,0.00123051,-0.00996365,8.0972,0.0
18,coupled,D,OTM_call_1.10,0.4103,3.4103,-0.7154,True,True,0.9947,0.00118539,-0.01025399,8.6503,0.0
18,coupled,D,OTM_call_1.25,0.2767,3.2767,-0.6405,True,True,0.9935,0.00103288,-0.00942178,9.1219,0.0
18,coupled,D,OTM_put_0.90,-0.0315,2.9685,0.3719,False,False,0.9995,0.00051009,-0.00955261,18.7274,0.0
18,independent,D,ATM_call,-0.2354,2.7646,0.0131,False,False,1.0798,0.00395877,-0.00978611,2.472,0.0
18,independent,D,OTM_call_1.10,-0.1316,2.8684,0.0018,False,False,1.0787,0.00385909,-0.01007418,2.6105,0.0
18,independent,D,OTM_call_1.25,0.0394,3.0394,-0.0286,False,False,1.0778,0.00343304,-0.00924914,2.6942,0.0
18,independent,D,OTM_put_0.90,-0.3595,2.6405,0.0135,False,False,1.0754,0.00346495,-0.00921688,2.66,0.0
19,coupled,A,ATM_call,0.599,3.599,-0.0343,False,False,1.0155,3.612e-05,-0.00037295,10.324,0.0
19,coupled,A,OTM_call_1.10,0.5709,3.5709,0.0182,False,False,1.0145,3.519e-05,-0.00038126,10.8341,0.0
19,coupled,A,OTM_call_1.25,0.5464,3.5464,0.0605,False,False,1.0144,3.051e-05,-0.00034762,11.394,0.0
19,coupled,A,OTM_put_0.90,-0.2761,2.7239,0.5244,True,True,0.9938,2.394e-05,-0.00032576,13.6096,0.0
19,independent,A,ATM_call,-0.1187,2.8813,0.0668,False,False,1.045,0.00461471,-1.261e-05,0.0027,0.0
19,independent,A,OTM_call_1.10,-0.1803,2.8197,0.0589,False,False,1.0582,0.00464678,4.146e-05,0.0089,0.0
19,independent,A,OTM_call_1.25,-0.2154,2.7846,0.0605,False,False,1.0657,0.00424552,0.00012353,0.0291,0.0
19,independent,A,OTM_put_0.90,-0.3675,2.6325,-0.0729,False,False,1.0207,0.00441076,-0.00012395,0.0281,0.0
19,coupled,B,ATM_call,-0.0592,2.9408,0.1353,False,False,1.0251,0.00020508,-0.00183542,8.9499,0.0
19,coupled,B,OTM_call_1.10,-0.1101,2.8899,0.1757,False,False,1.0233,0.00019883,-0.0018783,9.4468,0.0
19,coupled,B,OTM_call_1.25,-0.1791,2.8209,0.2072,False,False,1.0223,0.00017144,-0.00171718,10.0163,0.0
19,coupled,B,OTM_put_0.90,-0.2948,2.7052,0.4372,False,True,0.9937,0.00012192,-0.00162681,13.3428,0.0
19,independent,B,ATM_call,-0.1032,2.8968,0.0516,False,False,1.0904,0.00459996,-0.00149254,0.3245,0.0
19,independent,B,OTM_call_1.10,-0.1693,2.8307,0.0465,False,False,1.1002,0.00463229,-0.0014724,0.3179,0.0
19,independent,B,OTM_call_1.25,-0.2077,2.7923,0.0512,False,False,1.1265,0.00423982,-0.00125949,0.2971,0.0
19,independent,B,OTM_put_0.90,-0.3616,2.6384,-0.0718,False,False,1.0615,0.00440903,-0.00141374,0.3206,0.0
19,coupled,C,ATM_call,-0.1705,2.8295,0.1401,False,True,1.0235,0.00040615,-0.00362868,8.9343,0.0
19,coupled,C,OTM_call_1.10,-0.2414,2.7586,0.1699,False,True,1.0218,0.00039576,-0.00371676,9.3914,0.0
19,coupled,C,OTM_call_1.25,-0.326,2.674,0.1991,False,False,1.0207,0.00034198,-0.00340726,9.9634,0.0
19,coupled,C,OTM_put_0.90,-0.4224,2.5776,0.2021,False,False,0.9926,0.00025452,-0.00325604,12.7931,0.0
19,independent,C,ATM_call,-0.0846,2.9154,0.0308,False,False,1.1049,0.00455621,-0.00328278,0.7205,0.0
19,independent,C,OTM_call_1.10,-0.1575,2.8425,0.0284,False,False,1.1112,0.00459029,-0.00330798,0.7206,0.0
19,independent,C,OTM_call_1.25,-0.2009,2.7991,0.036,False,False,1.1276,0.00421249,-0.00294634,0.6994,0.0
19,independent,C,OTM_put_0.90,-0.3618,2.6382,-0.0676,False,False,1.1195,0.00439947,-0.00302584,0.6878,0.0
19,coupled,D,ATM_call,0.162,3.162,-0.1781,False,False,0.995,0.00089525,-0.01030489,11.5107,0.0
19,coupled,D,OTM_call_1.10,0.0698,3.0698,-0.1482,False,False,0.995,0.00088064,-0.0105974,12.0338,0.0
19,coupled,D,OTM_call_1.25,-0.0183,2.9817,-0.1168,False,False,0.9957,0.0007895,-0.00981454,12.4313,0.0
19,coupled,D,OTM_put_0.90,-0.5959,2.4041,-0.112,False,False,0.9877,0.00066253,-0.00965861,14.5784,0.0
19,independent,D,ATM_call,0.021,3.021,-0.0388,False,False,1.1205,0.00447953,-0.00978464,2.1843,0.0
19,independent,D,OTM_call_1.10,-0.0992,2.9008,-0.0298,False,False,1.1178,0.00452816,-0.01002063,2.213,0.0
19,independent,D,OTM_call_1.25,-0.1738,2.8262,-0.0134,False,False,1.1187,0.0041973,-0.00920847,2.1939,0.0
19,independent,D,OTM_put_0.90,-0.3958,2.6042,-0.0574,False,False,1.0975,0.00441961,-0.00933047,2.1112,0.0
