source,cell,s,gamma1,gamma2,ratio_obs,ratio_pred_edge,ratio_pred_null,caveat
tree_percell,heston_RF/33-46/digital_1.0,0.42320389864674957,-3.7929537056898828,15.405434484904074,0.5294824169169526,0.7820536369420371,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-35/call_0.9,0.005997709312480414,-0.4566625967198347,1.0365291961942695,0.7742385032904601,0.9572708624433035,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-35/call_1.0,0.12237376303745832,-0.5297200267213514,1.6654781169455228,0.824165044242671,0.9433015919768337,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-35/call_1.1,0.054854599453862854,-0.11887914197925122,1.0321294877611775,0.8123203584609111,0.9583363465766883,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-35/digital_1.0,0.06724517295436808,-0.7610045007001697,15.870070951035697,0.5292677918138043,0.35319535915722083,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-36/call_0.9,0.07088812050073588,-14.03584785916506,195.00502512562824,0.08862250717625715,-6.878891232701409,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-36/call_1.0,0.07088812050105331,-14.035847859165049,195.00502512562818,0.08862250717578951,-6.87889123269995,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-36/call_1.1,0.07088812050079261,-14.03584785916504,195.0050251256279,0.08862250717548355,-6.878891232701136,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-36/digital_1.0,0.07088812050134309,-14.035847859165065,195.00502512562835,0.08862250718330825,-6.878891232698627,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-37/call_0.9,0.07088812050087269,-14.035847859165056,195.00502512562815,0.08862250717623281,-6.878891232700779,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-37/call_1.0,0.07088812050108326,-14.035847859165045,195.00502512562812,0.08862250717575226,-6.878891232699811,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-37/call_1.1,0.07088812050092579,-14.03584785916506,195.00502512562824,0.08862250717531792,-6.878891232700538,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-37/digital_1.0,0.07088812050176765,-14.035847859165063,195.00502512562826,0.08862250718299136,-6.8788912326966765,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-38/call_0.9,0.07089105003934747,-14.035847825298541,195.00502449501866,0.08862615126690165,-6.878877763424944,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-38/call_1.0,0.07089057699926399,-14.035847835354064,195.005024682259,0.08862556284547518,-6.8788799418306406,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-38/call_1.1,0.07089015945299673,-14.035847842762072,195.00502482019985,0.0886250434547209,-6.878881863564772,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-38/digital_1.0,0.07090945282124819,-14.03584606276072,195.00499167017156,0.08864904267837824,-6.878791973692333,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-39/call_0.9,0.07049401177192609,-14.032928555222867,194.9508529556701,0.090325920051448,-6.878496692417745,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-39/call_1.0,0.07055741706754695,-14.033791031933088,194.96683659574205,0.09005307225464079,-6.878855793725525,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-39/call_1.1,0.07061322833633182,-14.03442711067859,194.97863377338342,0.08981192035652005,-6.879079459575022,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-39/digital_1.0,0.06784351149005212,-13.88103612616189,192.20038828299326,0.10066090203976509,-6.778674558303859,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-40/call_0.9,0.06469399284124713,-7.972598804675879,63.695220315497124,0.24256900684714824,-1.546224993296431,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-40/call_1.0,0.07557945943316456,-7.974678694634474,63.5905027166159,0.22959660937253346,-1.519595407882289,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-40/call_1.1,0.0851869728515591,-7.972217793297784,63.43054413396638,0.21815286827595237,-1.4924408089244994,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-40/digital_1.0,0.3818786661636391,-6.1655173523834454,53.47279513709792,0.6854932340847361,-0.3100873872413644,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-41/call_0.9,0.18557182066569486,-6.483850377634853,45.48315135314287,0.22936403848807643,-0.5744851153430179,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-41/call_1.0,0.1857932166109363,-6.470478381892693,45.276128841504686,0.22951120214745516,-0.5663283125083813,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-41/call_1.1,0.18603285383993304,-6.455286666442774,45.04191299516624,0.22969390731160183,-0.5571307587668557,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-41/digital_1.0,0.17181359257826176,-7.4604311801114,62.08781138314238,0.21835571747527807,-1.230494701771564,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-43/call_0.9,2.1821333929231725,-0.6442265682957926,1.0241007945281382,0.9953100568081897,1.0132867142219868,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-43/call_1.0,2.1841000725574626,-0.644646560125239,1.0288925913814673,0.9953401540607528,1.0132679353625385,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-43/call_1.1,2.186332336800308,-0.6451401761040795,1.0344012704651595,0.9953740963048562,1.013247109703052,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-43/digital_1.0,2.0937978249518348,-0.6371055434071199,0.842049970327921,0.9937686556678624,1.0144258052202095,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-44/call_0.9,0.4661927540773827,-3.2147778664902376,10.799977254506901,0.5359415634081498,0.9169922676057469,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-44/call_1.0,0.4694625640383321,-3.197146202695142,10.676688239479786,0.5375689217772216,0.9218798582043163,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-44/call_1.1,0.47288870241730524,-3.176618116613691,10.533425280062023,0.5395818948282964,0.9271741761827275,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-44/digital_1.0,0.33699515941029407,-3.9017007468943095,16.006843828173533,0.4656625449676709,0.6671927205370886,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-46/call_0.9,0.4656955146198689,-3.2145723708792273,10.79999105757042,0.5362735542215362,0.9165578514492466,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-46/call_1.0,0.46904409637817507,-3.1969791185547227,10.676730710200234,0.5378492527056199,0.9215179498578687,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-46/call_1.1,0.47253978390454693,-3.176482458325337,10.533481296049962,0.5398164184281034,0.9268760649918271,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/34-46/digital_1.0,0.3338889230817864,-3.8986885005944596,15.995150569914571,0.4677576367720126,0.663704473884968,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/35-36/call_0.9,0.07088812050071633,-14.035847859165063,195.0050251256282,0.08862250717598975,-6.878891232701501,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/35-36/call_1.0,0.07088812050076367,-14.035847859165038,195.00502512562795,0.08862250717565283,-6.878891232701274,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/35-36/call_1.1,0.0708881205008848,-14.035847859165052,195.00502512562818,0.08862250717557274,-6.878891232700725,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/35-36/digital_1.0,0.07088812049989955,-14.03584785916506,195.00502512562826,0.08862250718447012,-6.878891232705246,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/35-37/call_0.9,0.07088812050085312,-14.035847859165054,195.0050251256281,0.08862250717654885,-6.878891232700866,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/35-37/call_1.0,0.07088812050079364,-14.03584785916504,195.00502512562807,0.08862250717588892,-6.8788912327011404,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/35-37/call_1.1,0.07088812050101793,-14.035847859165042,195.00502512562792,0.0886225071756364,-6.878891232700106,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/35-37/digital_1.0,0.0708881205003241,-14.03584785916505,195.0050251256281,0.08862250718436449,-6.878891232703296,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/35-38/call_0.9,0.07089105003932793,-14.035847825298543,195.00502449501866,0.08862615126678008,-6.878877763425033,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/35-38/call_1.0,0.07089057699897436,-14.035847835354058,195.00502468225906,0.08862556284551246,-6.878879941831967,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/35-38/call_1.1,0.07089015945308891,-14.035847842762063,195.0050248201997,0.0886250434547846,-6.878881863564336,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/35-38/digital_1.0,0.07090945281980462,-14.035846062760704,195.00499167017136,0.08864904267637133,-6.878791973698946,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/35-39/call_0.9,0.0704940117719065,-14.03292855522284,194.95085295566955,0.09032592005113196,-6.878496692417813,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/35-39/call_1.0,0.07055741706725731,-14.03379103193306,194.96683659574163,0.090053072254678,-6.878855793726829,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/35-39/call_1.1,0.0706132283364242,-14.034427110678632,194.97863377338422,0.08981192035632854,-6.879079459574634,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/35-39/digital_1.0,0.06784351148860511,-13.881036126155617,192.2003882828882,0.10066090203964584,-6.778674558306017,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/35-40/call_0.9,0.06469399284122754,-7.972598804675843,63.695220315495135,0.2425690068472041,-1.5462249932963879,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/35-40/call_1.0,0.07557945943296755,-7.974678694633966,63.59050271660763,0.22959660937278886,-1.5195954078823697,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/35-40/call_1.1,0.0851869728516252,-7.972217793298641,63.43054413398218,0.21815286827582997,-1.492440808924991,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/35-40/digital_1.0,0.3818786661645938,-6.165517352385928,53.4727951371039,0.6854932340856069,-0.3100873872382401,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/35-41/call_0.9,0.185571820665701,-6.483850377635858,45.48315135315737,0.229364038487997,-0.574485115343538,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/35-41/call_1.0,0.18579321661078055,-6.4704783818928915,45.2761288415093,0.22951120214747606,-0.566328312508913,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/35-41/call_1.1,0.18603285383998144,-6.455286666443562,45.041912995179054,0.22969390731170447,-0.557130758767219,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/35-41/digital_1.0,0.17181359257722562,-7.460431180115533,62.08781138317738,0.2183557174734368,-1.2304947017757566,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/35-43/call_0.9,2.1821333929231534,-0.6442265682957933,1.0241007945279916,0.9953100568081895,1.0132867142219864,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/35-43/call_1.0,2.1841000725574378,-0.6446465601252245,1.0288925913813474,0.9953401540607527,1.013267935362538,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/35-43/call_1.1,2.1863323368002887,-0.6451401761040486,1.0344012704650245,0.9953740963048558,1.0132471097030513,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/35-43/digital_1.0,2.0937978249517704,-0.6371055434066543,0.8420499703254722,0.993768655667861,1.0144258052201898,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/35-44/call_0.9,0.4661927540773539,-3.214777866490386,10.799977254507766,0.535941563408133,0.916992267605709,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/35-44/call_1.0,0.4694625640382751,-3.197146202695125,10.676688239479736,0.5375689217772411,0.9218798582042685,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/35-44/call_1.1,0.4728887024172935,-3.1766181166136485,10.533425280061412,0.5395818948282908,0.927174176182731,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/35-44/digital_1.0,0.33699515940999764,-3.9017007468952145,16.006843828184035,0.4656625449675498,0.6671927205364317,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/35-46/call_0.9,0.4656955146198401,-3.214572370879373,10.799991057571281,0.5362735542215195,0.9165578514492085,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/35-46/call_1.0,0.46904409637811806,-3.1969791185547076,10.67673071020018,0.5378492527056392,0.9215179498578218,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/35-46/call_1.1,0.47253978390453516,-3.1764824583252973,10.533481296049363,0.5398164184280977,0.92687606499183,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/35-46/digital_1.0,0.33388892308149287,-3.8986885005954144,15.99515056992534,0.4677576367718918,0.6637044738843062,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/36-37/call_0.9,0.04593152121746253,-0.05894060713190188,1.7403127169791155,0.7475776781353272,0.9282426498128917,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/36-37/call_1.0,0.008421817861983994,0.377693353464554,2.0077250130156523,0.8127202991581782,0.9158265507463426,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/36-37/call_1.1,0.0735783013846345,0.41855911604466206,1.4241398692863596,0.8145727509330815,0.9361953233144685,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/36-37/digital_1.0,0.02804963567266072,0.34546734604235346,7.136544138721252,0.5692871421752469,0.7014978274834333,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/36-38/call_0.9,0.07304343816071988,-14.016187714757173,194.63152483786234,0.09130298756437813,-6.853770191202343,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/36-38/call_1.0,0.07304570433045253,-14.016146086329575,194.63072613921196,0.0913058068007523,-6.853727238046665,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/36-38/call_1.1,0.07304864221934537,-14.016092045544637,194.629689255421,0.0913094741437741,-6.853671494412302,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/36-38/digital_1.0,0.07303314694190478,-14.016376042575418,194.6351378555297,0.09129016311407685,-6.85396467962483,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/36-39/call_0.9,0.033111174853063204,5.988039873095248,110.39398139655201,0.14642269233868413,-3.6226815338245593,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/36-39/call_1.0,0.03315828367645242,6.00474533534702,110.4935679973763,0.14637975590972108,-3.6269322718596677,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/36-39/call_1.1,0.033214087325057845,6.024481926874771,110.61139255975284,0.14632942459692855,-3.6319615638449,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/36-39/digital_1.0,0.032906304142786294,5.915416224240202,109.96448977296397,0.14660726294520426,-3.6043473080435127,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/36-40/call_0.9,0.02350782585398723,-9.466746321439524,90.58880687295208,0.24560335426859664,-2.733293842641938,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/36-40/call_1.0,0.03808141224057278,-9.495805940885155,90.93531629595645,0.2279405955734594,-2.7178136607083205,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/36-40/call_1.1,0.050900449873665564,-9.51671782970389,91.18057089874928,0.2123415142144973,-2.6990211849857753,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/36-40/digital_1.0,0.6038618999141477,-3.843017274660278,30.906341440030985,0.8063378198453194,0.6945533657918593,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/36-41/call_0.9,0.17735346113423306,-6.968575565678535,55.4870442339929,0.2197797440999203,-0.9706174135936592,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/36-41/call_1.0,0.17746273825966472,-6.96373439613767,55.39744806514191,0.21975581078125647,-0.9669666006978372,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/36-41/call_1.1,0.17756887929302304,-6.9583586907772705,55.29807926328936,0.21974668958006346,-0.962957748952226,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/36-41/digital_1.0,0.17106946001383289,-7.2675764793842115,61.083510883723136,0.22050448380385057,-1.1984837264486603,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/36-43/call_0.9,2.182849963956116,-0.650915531271191,1.0492482470701896,0.9953210439532054,1.0134830579035798,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/36-43/call_1.0,2.1848218919319016,-0.6513569410439332,1.054147995011232,0.995351154995521,1.013464253952853,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/36-43/call_1.1,2.187059981178344,-0.6518763427107706,1.0597829471611728,0.9953851101752931,1.0134434352541821,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/36-43/digital_1.0,2.0942969877952624,-0.6429541814441534,0.8630029381397848,0.9937786824692891,1.0146239003724338,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/36-44/call_0.9,0.45935318196162483,-3.256950148524808,11.044654050001197,0.5298449422601345,0.9072622301477306,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/36-44/call_1.0,0.4626172228811211,-3.2393525799070626,10.920700965269285,0.5314595425969115,0.9122872032785663,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/36-44/call_1.1,0.46603450378974515,-3.2188513476686516,10.776574425334482,0.533462725061024,0.9177335149134934,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/36-44/digital_1.0,0.330638073140847,-3.9402632769706396,16.25913434015326,0.4602427142178968,0.6530706003132951,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/36-46/call_0.9,0.4588567962862417,-3.25676733510373,11.044823394220646,0.5301780563530435,0.9068157657335069,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/36-46/call_1.0,0.4621994764813885,-3.239204542975064,10.920874023432248,0.5317408265814423,0.9119151466153933,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/36-46/call_1.1,0.46568618989959504,-3.2187315071847,10.776738783550805,0.5336980511364579,0.9174269476284639,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/36-46/digital_1.0,0.32753638057195034,-3.9374033309609437,16.24849735153722,0.46234404756157876,0.6495235694143846,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/37-38/call_0.9,0.07304343422632943,-14.016187705676675,194.6315246636432,0.09130299729022785,-6.853770202414677,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/37-38/call_1.0,0.07304570404079803,-14.016146086140376,194.63072613558188,0.09130580569821686,-6.8537272392454405,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/37-38/call_1.1,0.07304863743482726,-14.016092044924658,194.62968924352523,0.09130946452579289,-6.853671516165209,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/37-38/digital_1.0,0.07303314548080173,-14.016376042449027,194.63513785310508,0.09129015984410103,-6.853964686316279,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/37-39/call_0.9,0.03311117486702226,5.988039872722846,110.39398139440746,0.14642269233321314,-3.622681533738745,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/37-39/call_1.0,0.03315828367960852,6.004745334498108,110.4935679946884,0.14637975589696325,-3.626932271744458,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/37-39/call_1.1,0.0332140873423997,6.024481927487023,110.61139256352807,0.14632942458062692,-3.631961564011995,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/37-39/digital_1.0,0.0329063041482617,5.915416224066747,109.96448977306127,0.14660726294860832,-3.6043473080486903,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/37-40/call_0.9,0.02350782585384759,-9.46674632144224,90.58880687300174,0.24560335426879074,-2.7332938426442634,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/37-40/call_1.0,0.038081412240553614,-9.495805940886585,90.93531629598074,0.22794059557344948,-2.717813660709363,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/37-40/call_1.1,0.050900449873539665,-9.516717829703502,91.18057089874424,0.21234151421471592,-2.6990211849858636,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/37-40/digital_1.0,0.6038618999143679,-3.8430172746573583,30.9063414399917,0.8063378198454176,0.6945533657928036,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/37-41/call_0.9,0.17735346113411937,-6.968575565678436,55.48704423399428,0.21977974410010825,-0.9706174135940128,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/37-41/call_1.0,0.17746273825965728,-6.963734396136551,55.39744806512332,0.21975581078113793,-0.9669666006971617,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/37-41/call_1.1,0.17756887929291168,-6.9583586907769615,55.29807926328492,0.21974668957987445,-0.9629577489523514,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/37-41/digital_1.0,0.1710694600133711,-7.267576479384057,61.08351088370779,0.2205044838028714,-1.198483726449339,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/37-43/call_0.9,2.1828499639561056,-0.6509155312711341,1.049248247070011,0.9953210439532052,1.0134830579035785,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/37-43/call_1.0,2.1848218919319047,-0.6513569410439468,1.0541479950112231,0.995351154995521,1.013464253952853,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/37-43/call_1.1,2.1870599811783356,-0.6518763427107672,1.0597829471610893,0.9953851101752931,1.013443435254182,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/37-43/digital_1.0,2.094296987795313,-0.6429541814439925,0.8630029381384823,0.9937786824692901,1.0146239003724222,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/37-44/call_0.9,0.4593531819615965,-3.256950148524786,11.04465405000105,0.5298449422601382,0.9072622301477092,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/37-44/call_1.0,0.46261722288112367,-3.23935257990712,10.920700965269626,0.5314595425968984,0.9122872032785626,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/37-44/call_1.1,0.4660345037897276,-3.218851347668695,10.776574425334859,0.5334627250610239,0.9177335149134711,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/37-44/digital_1.0,0.3306380731408365,-3.9402632769709127,16.259134340156542,0.4602427142178525,0.6530706003131871,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/37-46/call_0.9,0.45885679628621345,-3.2567673351037074,11.044823394220499,0.5301780563530474,0.9068157657334848,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/37-46/call_1.0,0.462199476481391,-3.2392045429751213,10.920874023432592,0.5317408265814293,0.9119151466153901,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
